Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
120	16.260944	2.6835575	21.769152	9.762287	25.821428	18.392649	55.0	0.0	1000.0	78538.0	0.02163581267217631	1.65347	0.4535482	3.1406624	-0.51334935	2.92885	3.1911235	24.962421	-1.4187872	-5.5879354e-09	-0.0009193537	7.450581e-09	-0.0010783436	0.14222512	-0.072417215	14.936694	-6.0773115	0.40291235	-0.00468114	1.0	1.7826275	0.001037311	3630000	3421.0337147712708
121	16.590921	2.2818394	21.696009	11.415131	22.928572	20.787922	77.0	0.0	1000.0	79228.0	0.021646994535519125	1.7039484	0.50590795	3.2774143	-0.5084528	2.623491	2.8887622	29.758703	-1.4333028	-3.7252903e-09	-0.0004322643	-1.3038516e-08	-0.0002950034	0.15594706	-0.08044429	16.358759	-7.601366	0.3982312	-0.004408598	1.0	1.7822156	0.00027620833	3660000	3449.3397858142853
122	16.89857	2.427391	21.683495	7.8219233	28.678572	33.26093	135.0	0.0	1000.0	80078.0	0.021701355013550135	1.7226778	0.46249786	3.120209	-0.29916704	2.137431	2.9582102	36.11258	-3.0153017	-4.656613e-09	-0.00055063446	-2.7939677e-08	0.00014075637	0.13849382	-0.077652514	32.14495	-13.294991	0.3938226	-0.0035689473	1.0	1.7819189	0.00041470182	3690000	3477.6477727890015
123	16.99412	2.172561	20.965672	11.98459	24.392857	20.296621	84.0	0.0	1000.0	80790.0	0.02171774193548387	1.6988717	0.47827384	3.0432546	-0.44199845	2.8660483	3.1083505	31.900133	-2.4165514	-1.5832484e-08	-0.01262993	-2.4214387e-08	-0.032610133	0.1366365	-0.06581968	21.68564	-9.7061825	0.39025366	0.0055885613	79.0	1.7816526	0.010746895	3720000	3512.0335700511932
124	16.616812	2.6163704	22.667181	9.667215	30.357143	24.268166	79.0	0.0	1000.0	81660.0	0.021776	1.7195852	0.51761234	3.3920593	-0.60207456	2.5182333	2.4173863	21.995605	-2.2384026	-1.071021e-08	-0.009659044	-5.5879354e-09	-0.019351605	0.17138101	-0.078191996	18.779922	-7.1574545	0.39584222	0.0031044483	79.0	1.7581031	0.008842159	3750000	3546.8283116817474
125	17.050615	1.87272	19.88564	12.558849	21.464285	18.403187	75.0	0.0	1000.0	82297.0	0.021771693121693123	1.7272867	0.4544052	3.5200205	-0.4301755	2.9297948	3.0011883	24.90424	-2.075513	-6.0535967e-09	0.0001123586	3.7252903e-09	-0.0037248596	0.14423376	-0.07433318	13.335845	-5.877849	0.39894667	-0.0020152628	10.0	1.7092824	0.00976073	3780000	3576.274168252945
126	18.466532	2.1955729	24.288576	12.935754	27.928572	31.939594	147.0	0.0	1000.0	83137.0	0.021820734908136484	1.7688378	0.42756075	3.2074268	-0.21089411	2.1186762	2.342218	21.888805	-2.2571359	-2.7939677e-09	-0.00062231906	-3.7252903e-09	-0.0023022704	0.1463564	-0.08302267	19.197002	-8.3057375	0.3969314	-0.001994133	1.0	1.7039632	0.007132715	3810000	3604.3210093975067
127	17.774609	1.7525784	20.293377	12.467942	31.928572	31.324257	99.0	0.0	1000.0	84078.0	0.0218953125	1.8414334	0.45433098	3.4639246	-0.014532538	2.9356678	3.6759026	32.134506	-1.4975595	3.7252903e-09	-0.0011970253	1.6763806e-08	-0.0015152246	0.13019794	-0.06710643	28.01619	-13.219949	0.39493728	-0.0010256469	1.0	1.7027559	0.001889177	3840000	3632.2180614471436
128	18.007252	2.0859509	21.44174	13.87626	27.25	25.013746	97.0	0.0	1000.0	84861.0	0.021927906976744186	1.8041217	0.43438387	3.0287337	-0.013346445	3.1884513	3.713148	32.658375	-2.4816935	2.7939677e-09	-0.000778452	-1.4901161e-08	-0.0020110998	0.114989474	-0.054109603	21.539207	-10.548698	0.39391163	-0.00065496564	1.0	1.7014867	0.0021362728	3870000	3660.088594198227
129	18.408335	2.288731	22.350105	11.231938	27.678572	29.74301	150.0	0.0	1000.0	85745.0	0.021985897435897437	1.8277534	0.43386015	3.1406	-0.08500011	2.9607575	3.3849792	28.148487	-1.3593948	-3.7252903e-09	-0.0012571337	-7.450581e-09	-0.00161485	0.12543136	-0.061755396	20.827585	-9.180317	0.39325666	-0.0002848506	1.0	1.7003338	0.001802946	3900000	3688.0357253551483
130	18.559702	1.9355919	22.733131	13.469116	35.857143	31.377556	107.0	0.0	1000.0	86797.0	0.022085750636132315	1.875793	0.41806072	3.1964834	0.19898725	3.1371424	3.4224706	23.531673	-2.4644642	0.0	-0.0016415305	1.4901161e-08	-0.0026720278	0.12356247	-0.057346374	24.021217	-9.540899	0.3929718	0.0009291172	1.0	1.6994288	0.0033822088	3930000	3716.023644208908
131	18.796856	2.1215255	24.55545	14.366304	32.42857	27.847067	129.0	0.0	1000.0	87772.0	0.022164646464646463	1.9066037	0.4373025	3.0803547	0.18304619	3.4434612	3.353281	24.309998	-1.4235762	1.0244548e-08	-0.0010087388	3.7252903e-09	-0.0024285764	0.11154607	-0.052382328	23.080107	-9.637162	0.39390093	0.0016646683	1.0	1.6985704	0.0018623502	3960000	3743.9077792167664
132	18.850124	1.8776389	23.070713	14.928091	32.464287	27.238998	93.0	0.0	1000.0	88696.0	0.022229573934837092	1.9126217	0.43106127	3.4266002	0.23761666	3.5941515	3.6876712	26.338991	-2.2189808	3.7252903e-09	-0.001306066	2.2351742e-08	-0.0030182307	0.12800136	-0.05822525	18.406712	-7.281184	0.3955656	0.002355367	1.0	1.6978208	0.0017932297	3990000	3771.8316354751587
133	18.956715	2.2517412	23.803982	14.474508	39.107143	30.038475	100.0	0.0	1000.0	89871.0	0.02235597014925373	1.931186	0.41405302	3.015877	0.142115	3.3622239	3.632713	27.784744	-1.3232872	-5.122274e-09	-0.0017977394	2.7939677e-09	-0.006713536	0.114290014	-0.05689665	22.484211	-9.048183	0.39792097	0.003728211	1.0	1.6972349	0.00810812	4020000	3799.9235038757324
134	18.816359	2.5897872	23.210875	12.155321	30.142857	19.24599	69.0	0.0	1000.0	90755.0	0.022408641975308643	1.9198021	0.46268633	3.3503532	-0.045260057	3.710787	3.496291	27.74866	-3.259952	1.1175871e-08	-0.0006746575	5.5879354e-09	-0.0010895698	0.1379414	-0.06392354	18.248999	-8.584571	0.40164918	0.0039848685	1.0	1.6966245	0.00094153464	4050000	3827.998493909836
135	18.549326	1.9510468	21.815344	13.954981	29.535715	23.224806	100.0	0.0	1000.0	91633.0	0.02245906862745098	1.9113795	0.4572843	3.7266495	-0.03678021	3.1253076	3.043093	21.787737	-1.6993029	-3.7252903e-09	-0.0008782046	-1.8626451e-08	-0.0010710452	0.1078527	-0.05267679	15.468111	-6.2831764	0.40563405	0.004135579	1.0	1.6959049	0.0010482299	4080000	3855.928419113159
136	19.618214	1.7150129	22.583374	15.70579	37.714287	27.418526	105.0	0.0	1000.0	92754.0	0.02256788321167883	1.9305992	0.40674326	3.2344851	0.15412721	3.0168974	3.068716	26.89412	-1.6581621	9.313226e-09	-0.0017897651	2.4214387e-08	-0.0038613845	0.117838964	-0.06195362	18.640318	-7.7378817	0.40976962	0.005328566	3.0	1.6952884	0.0039407434	4110000	3884.0645458698273
137	19.200666	1.9168502	22.585854	13.832625	33.67857	22.465933	95.0	0.0	1000.0	93747.0	0.022644202898550726	2.0117514	0.41712716	3.2297878	0.49731517	3.6858578	3.2957385	26.338205	-1.2256554	-1.8626451e-09	-0.009472471	-7.450581e-09	-0.02256546	0.10586642	-0.052340686	18.211615	-6.0821705	0.4150982	0.012738347	79.0	1.6943976	0.009213483	4140000	3918.5039899349213
138	19.906784	1.6623309	22.951202	16.216284	25.535715	25.48036	105.0	0.0	1000.0	94527.0	0.022668345323741006	1.9389073	0.40067172	3.051463	-0.0393062	2.9117754	2.9043791	27.3392	-2.5886023	1.21071935e-08	-0.012099797	-3.7252903e-09	-0.031639192	0.1158602	-0.051013306	16.694986	-6.148677	0.42783654	0.015205264	77.0	1.6670094	0.012285978	4170000	3953.2760734558105
139	19.74432	2.0552118	23.584618	14.50565	29.964285	22.816788	80.0	0.0	1000.0	95430.0	0.022721428571428573	2.0138433	0.41819397	3.3793938	0.13787103	3.1944537	3.2071168	24.950619	-1.8121238	0.0	-0.010586444	3.7252903e-09	-0.024444915	0.12295981	-0.05426874	14.429185	-5.607586	0.4430418	0.013740569	79.0	1.6533146	0.009107103	4200000	3988.249847173691
140	20.28658	1.684597	22.98454	16.22863	24.857143	27.441774	102.0	0.0	1000.0	96179.0	0.022737352245862884	1.99993	0.4222978	3.8006282	0.19942647	2.763576	2.8414915	24.030376	-2.9896812	-2.7939677e-09	-0.011635389	1.8626451e-09	-0.026248973	0.111258976	-0.051887244	13.034849	-5.415058	0.45678237	0.0138423145	79.0	1.623979	0.01046577	4230000	4023.0034329891205
141	19.747112	4.1249113	23.560238	-0.5478902	25.142857	21.560072	73.0	0.0	1000.0	96911.0	0.022749061032863848	2.028857	0.4368662	3.4233084	0.35814276	2.56375	2.982233	26.65577	-3.5361357	-9.313226e-10	-0.010889621	1.0244548e-08	-0.02742094	0.10821278	-0.062278096	14.811498	-5.794757	0.4706247	0.015678614	79.0	1.5884223	0.010794433	4260000	4057.7953391075134
142	20.350285	1.7880613	25.364923	17.547384	32.82143	22.847403	97.0	0.0	1000.0	97879.0	0.022815617715617714	2.1049047	0.4089614	3.4258628	0.35504252	2.8807142	3.212449	27.301064	-2.5754354	1.9790605e-08	-0.0121062575	3.259629e-08	-0.028672121	0.10466814	-0.04509648	17.849281	-8.0675125	0.4863033	0.015907437	79.0	1.5709642	0.010336176	4290000	4092.7014915943146
143	20.49678	2.204297	23.64817	14.653592	36.07143	29.379206	103.0	0.0	1000.0	98897.0	0.022892824074074072	2.0731711	0.41666332	3.2521079	0.20059468	3.4775636	3.581334	28.237612	-1.5741644	7.450581e-09	0.00084294815	1.8626451e-08	0.00068947254	0.11796079	-0.05116856	17.351898	-7.2048526	0.50221074	0.0069636703	2.0	1.5471089	0.007654898	4320000	4121.271123409271
144	20.08425	1.872814	23.63391	15.922848	30.464285	27.24031	94.0	0.0	1000.0	99902.0	0.022965977011494252	2.0979488	0.458	3.6493387	-0.017953854	3.7390275	3.5913184	24.828627	-1.951999	1.8626451e-09	0.0020234361	-1.8626451e-09	-0.0024795327	0.1150188	-0.05398483	15.985684	-6.0739136	0.5091744	0.006947398	1.0	1.5465524	0.0114213545	4350000	4149.325543642044
145	19.595892	1.8610325	24.714653	14.529595	25.892857	25.185513	98.0	0.0	1000.0	100654.0	0.022980365296803654	2.0548666	0.4381256	3.3731275	0.34565055	3.1928148	3.0134933	23.35727	-1.6339481	-9.313226e-09	-5.8632344e-05	7.450581e-09	-0.0007536439	0.10607807	-0.052419465	14.141783	-5.8638144	0.5161218	0.00648129	1.0	1.5461034	0.003731412	4380000	4177.328013181686
146	20.18546	2.3971868	24.631508	13.638907	24.0	17.786432	64.0	0.0	1000.0	101376.0	0.022987755102040815	2.00021	0.43183726	3.0435488	-0.031829868	2.4637969	2.7529247	23.928143	-1.9020948	1.8626451e-09	-0.0008608294	-3.7252903e-09	-0.0008046548	0.11737225	-0.053962898	11.802223	-4.4739227	0.5226031	0.005813539	1.0	1.5456568	0.0026205732	4410000	4205.294234991074
147	20.515856	2.081523	24.169575	14.694243	28.357143	25.829403	87.0	0.0	1000.0	102226.0	0.023023873873873873	2.056754	0.4406951	3.6204162	0.0649314	2.6451256	2.8556948	23.15609	-1.4250271	1.5832484e-08	-0.00066001434	4.4703484e-08	-0.0010982365	0.13700178	-0.06818021	13.646981	-5.5932927	0.52841663	0.005825162	1.0	1.5452877	0.001603187	4440000	4233.250584125519
148	20.451628	1.9558542	25.685991	16.199844	26.785715	22.702042	84.0	0.0	1000.0	103024.0	0.023047874720357943	2.073234	0.44823116	3.3797522	0.108121365	2.8110576	3.2739594	25.863117	-2.9437761	6.519258e-09	-0.00023970404	1.1175871e-08	-0.005473353	0.11823285	-0.06129501	15.056239	-6.4384174	0.5342418	0.0055815578	1.0	1.5450051	0.01092646	4470000	4261.230452537537
149	20.691782	1.525208	24.144844	17.956934	31.928572	23.57197	88.0	0.0	1000.0	103984.0	0.023107555555555555	2.084948	0.41703954	3.5490937	0.12070731	2.9788516	3.376339	30.850346	-2.1707146	-5.122274e-09	-0.00046560145	-1.3038516e-08	-0.0029902873	0.10124451	-0.054029383	14.901239	-6.600651	0.53982335	0.006129086	1.0	1.5448751	0.0070530134	4500000	4289.141015291214
150	20.119875	1.823084	24.432453	15.969874	31.714285	23.129847	101.0	0.0	1000.0	104959.0	0.023169757174392937	2.0852008	0.41475484	3.7884398	0.3856131	3.1528082	3.331057	24.978283	-1.8531306	-7.450581e-09	-0.0009530084	-3.3527613e-08	-0.0025784085	0.11559707	-0.06031511	17.293053	-6.99677	0.54595244	0.0066179037	1.0	1.5446095	0.002316214	4530000	4317.346163272858
151	20.415634	1.8588898	23.787546	16.476942	38.32143	28.211006	90.0	0.0	1000.0	106209.0	0.023291447368421054	2.0289664	0.40524542	3.5806406	0.5073544	3.5829744	3.4329407	24.130676	-2.0519938	-1.5832484e-08	-0.000807252	-2.6077032e-08	-0.0025219992	0.10708276	-0.050789524	17.702465	-6.84548	0.55257034	0.008041799	1.0	1.5441341	0.002313489	4560000	4345.240520477295
152	20.640228	1.7286148	23.562294	17.298256	26.321428	19.058283	91.0	0.0	1000.0	106995.0	0.02331045751633987	2.0811262	0.41160402	3.4178255	0.44118387	3.882798	3.4752245	26.495779	-1.5810689	-5.5879354e-09	-0.0009996535	-3.3527613e-08	-0.0012782975	0.11563194	-0.055862278	15.744476	-6.887423	0.56061214	0.007562518	1.0	1.5437207	0.0027543795	4590000	4373.271792650223
153	20.221708	1.9216888	22.756506	14.922946	30.214285	21.551197	82.0	0.0	1000.0	107931.0	0.023361688311688313	2.0791433	0.42422715	3.5967197	0.2913039	2.9502053	3.0948896	23.83345	-1.5378065	-1.8626451e-09	8.422788e-05	7.450581e-09	-0.0017871808	0.11976674	-0.059555177	13.074417	-4.3996763	0.56817466	0.0077041984	1.0	1.5437093	0.004693214	4620000	4401.2493550777435
154	19.703455	3.8701692	23.450037	2.135919	26.857143	24.324759	93.0	0.0	1000.0	108726.0	0.023381935483870967	2.0252137	0.45225438	3.5278625	0.30152154	2.8914695	2.7715142	22.322742	-1.736912	-1.1175871e-08	-0.0007623625	-5.5879354e-09	-0.0006573627	0.120399624	-0.07126494	10.5491085	-3.947577	0.57587886	0.0073230863	1.0	1.543816	0.002932102	4650000	4429.143259525299
155	20.101278	1.4169769	22.3817	16.827793	40.464287	29.567696	118.0	0.0	1000.0	109951.0	0.02349380341880342	2.062144	0.42876858	3.665155	0.15106472	3.1549203	3.5940168	24.801651	-1.6478531	-6.519258e-09	-0.0008457276	3.7252903e-09	-0.0009551849	0.10089818	-0.053662676	16.410374	-5.8800735	0.58320194	0.009123921	1.0	1.5438226	0.0019020704	4680000	4457.11625123024
156	20.786291	2.085576	26.636309	16.60457	35.964287	25.12182	90.0	0.0	1000.0	111111.0	0.023590445859872612	2.0639086	0.37671602	3.3378289	0.36572206	4.1510167	3.7945554	26.551023	-1.9735243	1.3737008e-08	-0.00075246394	3.3527613e-08	-0.0019339789	0.11261848	-0.055010572	19.886845	-7.7876644	0.59232587	0.010099709	1.0	1.543771	0.0012939986	4710000	4485.1091096401215
157	19.876574	2.3674016	24.109467	11.93611	30.285715	24.065176	89.0	0.0	1000.0	111991.0	0.02362679324894515	2.096826	0.4430233	3.3532684	0.3736288	3.395799	2.8551261	26.534523	-2.325482	2.514571e-08	0.00026071398	4.0978193e-08	-0.0018882914	0.13079348	-0.07293312	15.022029	-5.2358227	0.6024256	0.010101914	1.0	1.5436836	0.005284369	4740000	4513.1005828380585
158	20.581745	2.036869	23.891924	15.921254	33.17857	24.115871	96.0	0.0	1000.0	112998.0	0.02368930817610063	2.0459063	0.4062617	3.4518814	0.20024271	3.3189793	2.9785042	26.851461	-2.3533711	5.5879354e-09	0.0006384769	7.450581e-09	-0.009683911	0.11529096	-0.057499275	15.819471	-6.6700177	0.6125275	0.010620832	1.0	1.5436163	0.014558999	4770000	4541.071926116943
159	20.913813	1.800715	24.91632	16.928568	22.321428	21.18634	70.0	0.0	1000.0	113678.0	0.023682916666666668	2.1090882	0.39729667	3.5836463	0.49935427	3.09416	3.125063	21.706244	-1.8909901	-2.1187589e-08	-0.00028712163	-2.2351742e-08	-0.00057988754	0.10257002	-0.048219003	13.639606	-6.3535013	0.6231483	0.009295523	1.0	1.5435331	0.0028645154	4800000	4569.042986631393
160	20.793533	1.6152289	24.079771	17.957102	37.285713	25.211758	100.0	0.0	1000.0	114776.0	0.023763146997929606	2.089846	0.39561102	3.7179844	0.47593525	2.9302173	3.0483165	21.927994	-1.4208155	-1.3038516e-08	-0.00097572524	-3.3527613e-08	-0.0023403894	0.109626815	-0.051519223	16.49566	-6.3852763	0.63244385	0.010571539	1.0	1.543531	0.002341886	4830000	4597.016800642014
161	20.996048	1.8912749	25.560436	17.15953	26.035715	20.692446	78.0	0.0	1000.0	115610.0	0.0237880658436214	2.1032753	0.38610286	3.3226204	0.5372693	3.2095253	3.0188067	25.47	-0.7789794	-5.5879354e-09	-0.0009023831	-1.4901161e-08	-0.0032224264	0.10396975	-0.050002366	13.902694	-4.4291744	0.6430154	0.009853721	1.0	1.5432894	0.002095379	4860000	4624.967790603638
162	20.92429	2.0816243	25.197994	16.913248	32.892857	23.255322	97.0	0.0	1000.0	116561.0	0.023836605316973417	2.1427016	0.41492546	3.218052	0.33236277	2.8410301	2.838984	24.36693	-1.7534386	9.313226e-09	-0.0011508751	0.0	-0.0017266665	0.108665586	-0.04798767	16.148083	-5.897693	0.6528691	0.010360897	1.0	1.543001	0.003632262	4890000	4652.889324903488
163	20.192495	1.8194544	23.387062	15.850717	32.57143	24.982035	86.0	0.0	1000.0	117516.0	0.023885365853658535	2.0666733	0.44798946	3.2307348	-0.09789499	3.4667466	3.442696	24.798222	-2.971027	-5.5879354e-09	-0.000610386	-2.2351742e-08	-0.0005741734	0.12237016	-0.05675654	16.342896	-6.7146454	0.66323	0.010798216	1.0	1.5426688	0.00089958176	4920000	4680.928429603577
164	20.199986	2.4156258	26.024353	14.783029	28.214285	28.332663	112.0	0.0	1000.0	118348.0	0.023908686868686867	2.0169098	0.43219504	3.214032	-0.04768326	3.0351515	2.971323	23.29393	-1.8372524	-5.5879354e-09	-0.00065144245	-2.2351742e-08	-0.0012275893	0.116335034	-0.053294104	14.237289	-5.1764956	0.6740282	0.010448337	1.0	1.5424144	0.001228286	4950000	4708.857373476028
165	20.45798	1.6638477	23.677444	15.361235	32.892857	23.66936	105.0	0.0	1000.0	119290.0	0.023953815261044176	2.0779643	0.42326704	3.287555	0.14176905	2.891198	3.1642036	23.911182	-1.5465467	1.2572855e-08	-0.00088870083	2.4214387e-08	-0.0013366895	0.09923916	-0.047434993	15.116587	-5.4574575	0.68447655	0.010963857	1.0	1.541976	0.0018950577	4980000	4736.779728651047
166	20.50095	2.079913	26.300694	16.740997	28.642857	21.110617	71.0	0.0	1000.0	120119.0	0.023975848303393214	2.087362	0.4266851	3.2647214	0.17248052	3.0806916	3.3583617	22.512714	-1.6018364	-1.9092113e-08	-0.0017351815	-3.7252903e-08	-0.0035726093	0.111602336	-0.0507684	12.460437	-4.785511	0.6954404	0.01067102	1.0	1.5413835	0.0050541423	5010000	4764.698689460754
167	20.64362	1.6863146	24.20457	18.178566	29.642857	29.103527	111.0	0.0	1000.0	120991.0	0.024006150793650795	2.0863574	0.41492808	4.1892886	0.24267842	2.8950114	3.0824862	24.925903	-1.1220918	-2.0489097e-08	-0.00059898547	-1.8626451e-08	-0.0008142865	0.11237407	-0.055378936	12.468521	-5.1470385	0.70611143	0.010590136	1.0	1.5406052	0.0013374772	5040000	4792.702746391296
168	20.65897	1.9165076	23.442587	15.722192	38.107143	27.34089	101.0	0.0	1000.0	122095.0	0.024081854043392505	2.0961094	0.40591308	3.70722	0.38245618	2.707237	3.1778004	30.509682	-2.0570302	1.4901161e-08	-0.0019372775	1.4901161e-08	-0.0031220564	0.10461502	-0.045013875	21.88416	-8.903955	0.71670157	0.0122439265	3.0	1.5399365	0.0023132183	5070000	4820.9035856723785
169	21.362392	1.911608	26.505882	18.245695	30.678572	21.922026	79.0	0.0	1000.0	122995.0	0.024116666666666668	2.098287	0.3931905	3.2613149	0.33742905	3.8695178	3.806589	28.615917	-1.7067566	-7.450581e-09	-0.0030419528	3.7252903e-09	-0.0067730914	0.11472944	-0.059818335	15.529448	-6.695882	0.7289455	0.012408078	6.0	1.5385408	0.007113957	5100000	4849.183915615082
170	20.451948	3.2433	24.473946	6.751491	31.892857	23.855726	89.0	0.0	1000.0	123916.0	0.024155165692007798	2.1205554	0.46234798	3.41975	0.1869793	2.9676747	2.9755359	25.654963	-1.4729183	4.656613e-09	-0.008796826	-5.5879354e-09	-0.023727588	0.12692398	-0.060965955	16.994957	-6.1258526	0.7413536	0.015294969	30.0	1.5351863	0.0128370505	5130000	4879.588369131088
171	20.96226	1.738434	24.141367	16.529367	33.92857	29.2464	124.0	0.0	1000.0	124924.0	0.024210077519379845	2.1551344	0.4068867	3.4110446	0.46246788	2.9400892	2.9659114	27.861023	-3.8202007	-2.2351742e-08	-0.009440234	-4.0978193e-08	-0.023645263	0.09879939	-0.049844142	20.275694	-9.215294	0.75664854	0.017514288	31.0	1.5218916	0.012166598	5160000	4910.255712509155
172	21.40861	1.6217089	24.14839	18.680481	27.5	20.258156	75.0	0.0	1000.0	125780.0	0.024235067437379576	2.123722	0.3693257	3.1136138	0.58233076	3.5399349	3.6323235	29.311327	-3.9898283	-1.8626451e-09	-0.009629721	-7.450581e-09	-0.026231479	0.09827698	-0.044603534	16.648314	-7.6767416	0.7741628	0.015396178	20.0	1.5224408	0.013317311	5190000	4940.054794073105
173	20.719004	1.6281812	23.82381	17.651945	33.535713	26.58609	86.0	0.0	1000.0	126783.0	0.02428793103448276	2.140644	0.3954842	3.298867	0.7292284	3.1279285	3.326217	26.896961	-1.4293993	1.8626451e-09	-0.0019421796	9.313226e-09	-0.0030855043	0.096296	-0.048206244	16.305159	-6.0612345	0.789559	0.013526559	2.0	1.5123322	0.0021583512	5220000	4968.389073371887
174	20.806152	1.345543	23.340406	18.045856	32.5	25.250883	90.0	0.0	1000.0	127870.0	0.024356190476190476	2.1147916	0.38068387	3.2962568	0.76458174	3.528698	3.3062959	25.924772	-1.4206214	-8.381903e-09	-0.011246498	-1.3969839e-08	-0.0259112	0.07597981	-0.037332226	17.489388	-7.6216955	0.80308557	0.019260287	38.0	1.5105319	0.012469151	5250000	4999.423709392548
175	20.638407	1.7415797	23.717838	15.919076	27.75	23.854656	87.0	0.0	1000.0	128741.0	0.024382765151515152	2.1003482	0.39522347	3.4667401	0.4534606	3.254349	3.4335768	26.157808	-2.0451987	-4.656613e-10	-0.009673128	-3.7252903e-09	-0.024828061	0.09198299	-0.046653606	16.940357	-7.114136	0.82234585	0.016105592	19.0	1.5043044	0.014395582	5280000	5029.164889335632
176	21.099636	1.7822009	24.909363	16.757093	32.535713	23.788477	77.0	0.0	1000.0	129691.0	0.02442391713747646	2.133905	0.37364727	3.6295397	0.30699036	3.3821182	3.1560647	28.111616	-2.4131384	1.8626451e-09	-0.010413982	5.5879354e-09	-0.02497824	0.07958109	-0.0462948	16.613226	-6.2928834	0.83845145	0.017991066	31.0	1.5113673	0.012501238	5310000	5059.811975479126
177	21.774158	1.467431	25.10336	19.351458	37.67857	25.274286	98.0	0.0	1000.0	130823.0	0.02449868913857678	2.1453393	0.37772748	3.581865	0.6217495	3.6341522	3.3906074	26.506786	-1.145067	-1.8626451e-09	-0.0014948477	0.0	-0.0026312098	0.11509525	-0.059114173	19.802946	-8.017264	0.8564425	0.01551497	2.0	1.5008075	0.0011956793	5340000	5088.17183637619
178	20.969418	2.0820596	27.108368	16.948812	26.5	25.560152	107.0	0.0	1000.0	131622.0	0.024510614525139664	2.1890857	0.41382968	3.563804	0.46633512	3.2124963	3.1106985	33.18562	-2.139042	-1.3038516e-08	-0.0021132627	-2.9802322e-08	-0.004398089	0.09756437	-0.048987404	15.805011	-7.56196	0.8719575	0.014300108	1.0	1.4990482	0.0047845133	5370000	5116.156425237656
179	21.147831	1.5445625	23.749567	17.237953	43.607143	30.479898	108.0	0.0	1000.0	132857.0	0.02460314814814815	2.1397011	0.38140032	3.101006	0.370627	3.458036	3.7562745	26.405006	-1.8598241	-7.450581e-09	-0.008397843	-2.6077032e-08	-0.02277837	0.08898452	-0.036982603	19.728542	-8.891999	0.8862576	0.018614113	12.0	1.4979491	0.015487617	5400000	5145.128357887268
180	21.064642	1.4709721	23.76112	17.749243	34.964287	24.62502	79.0	0.0	1000.0	133912.0	0.024661510128913443	2.119519	0.39667445	3.2011216	0.12441913	3.7392323	3.914059	39.64175	-2.6187963	1.6763806e-08	-0.007666293	2.0489097e-08	-0.019484712	0.095654845	-0.044672236	20.410145	-8.464825	0.9048717	0.019334495	13.0	1.493839	0.01293777	5430000	5174.179512023926
181	21.761671	2.350133	26.756847	15.335821	34.5	27.424572	92.0	0.0	1000.0	134892.0	0.024705494505494505	2.1638997	0.40237296	3.5491896	0.38710254	3.4982872	3.14079	32.269855	-1.4798527	0.0	-0.0033373241	-1.5366822e-08	-0.009570807	0.14174373	-0.07443622	17.493807	-6.8039846	0.9242062	0.019119203	7.0	1.4935918	0.010338744	5460000	5202.766775369644
182	21.315311	1.9682274	25.28154	17.080048	32.214287	23.876703	74.0	0.0	1000.0	135845.0	0.02474408014571949	2.1434493	0.42891288	3.8151577	0.15761603	3.5039506	3.496624	30.136114	-0.9519895	4.1909516e-09	-0.00942106	1.8626451e-08	-0.02118301	0.11822851	-0.065294065	15.687479	-7.0142374	0.9433254	0.020101547	18.0	1.4939989	0.01312221	5490000	5232.164177179337
183	21.130657	1.5454916	24.31295	18.367893	38.0	31.647614	137.0	0.0	1000.0	136928.0	0.024805797101449277	2.1752226	0.42021358	3.9817247	0.6177673	3.3620844	3.3934956	25.14035	-1.496653	-7.450581e-09	-0.0054250658	-2.4214387e-08	-0.01247562	0.09867181	-0.053037558	23.047434	-9.888514	0.96342695	0.020521283	6.0	1.4892247	0.009096281	5520000	5260.775455951691
184	20.654898	2.307436	26.167318	15.264737	32.285713	27.730665	119.0	0.0	1000.0	137864.0	0.024840360360360362	2.1141746	0.39902443	3.7381904	0.43672654	3.253985	3.467147	32.35892	-2.099719	1.8626451e-08	-0.003588058	3.7252903e-08	-0.007982053	0.113352425	-0.066622555	19.218616	-8.964329	0.98394823	0.020371199	6.0	1.4866934	0.007766096	5550000	5289.122402906418
185	21.389914	1.7866473	24.655394	17.85578	30.571428	28.787931	95.0	0.0	1000.0	138796.0	0.024873835125448027	2.1048777	0.37725663	3.248208	0.39393997	3.5588396	4.2037144	33.04673	-1.4991438	-3.7252903e-09	-0.00517598	-2.2351742e-08	-0.015232531	0.09731673	-0.048965074	17.661985	-8.768608	1.0043194	0.01992619	6.0	1.4843227	0.013484661	5580000	5317.536930561066
