Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
122	20.494186	1.656291	22.990591	17.34733	63.625	32.940365	130.0	0.0	1000.0	285116.0	0.07726720867208672	2.044332	0.38581318	2.9808965	0.25314644	6.5802846	4.7438855	34.45211	-2.9876702	-7.450581e-09	-0.008016789	0.0	0.0017453292	0.09185459	-0.03935346	24.828451	-13.914454	0	0	2.532666	0.0	0.8906465	0.009720274	3690000	2622.350664615631
123	20.294682	1.8051668	23.984316	16.98477	54.833332	25.047733	106.0	0.0	1000.0	286746.0	0.07708225806451613	2.111418	0.41809183	3.4723382	0.3194885	6.3285613	4.4752536	29.675938	-4.8891473	-1.071021e-08	-0.00746532	-3.7252903e-09	6.187614e-05	0.106806025	-0.043570302	24.013222	-14.095024	0	0	2.7150183	0.0	0.8855154	0.009904735	3720000	2644.537350654602
124	20.987864	1.9243824	26.855843	17.930426	54.375	38.186836	185.0	0.0	1000.0	288499.0	0.07693306666666666	2.114922	0.3896417	2.9375453	0.24947625	5.420285	4.591202	39.04241	-4.073766	-3.7252903e-09	-0.007721789	5.9604645e-08	0.004337121	0.10124059	-0.038046513	24.652706	-14.059237	0	0	2.5450156	0.0	0.87283623	0.009882882	3750000	2667.052178144455
125	20.969292	1.8725001	25.817461	17.526857	59.833332	24.308207	127.0	17.0	1000.0	290524.0	0.07685820105820106	2.1308992	0.38933653	3.4245968	0.3212222	6.0550914	4.826574	34.469906	-3.543416	-7.450581e-09	-0.0072323624	1.7229468e-08	-0.00049730553	0.10233833	-0.03813619	26.693474	-12.887409	0	0	2.7997606	0.0	0.8695987	0.009949456	3780000	2689.144323348999
126	20.44129	2.116526	26.029213	16.905212	63.875	33.449356	133.0	10.0	1000.0	292521.0	0.07677716535433071	2.168459	0.41084552	3.3328578	0.45979118	6.7187667	4.4880037	31.866098	-3.3992665	1.8626451e-09	-0.0069514946	2.2351742e-08	0.0011547343	0.09164361	-0.035500195	25.536388	-12.237695	0	0	2.8239057	0.0	0.87024766	0.009931145	3810000	2711.2604253292084
127	20.514296	1.8848046	23.920864	16.353594	72.416664	30.36022	138.0	12.0	1000.0	294541.0	0.07670338541666667	2.10546	0.39592385	3.3050482	0.19377646	6.8477845	4.846139	32.171318	-4.9872513	7.450581e-09	-0.007628368	2.2351742e-08	0.0011391616	0.10104784	-0.04170002	27.617222	-13.582209	0	0	2.6208625	0.0	0.85381633	0.009776104	3840000	2734.1607897281647
128	20.984444	2.3774183	28.19198	16.615076	59.0	33.7219	146.0	13.0	1000.0	296315.0	0.0765671834625323	2.0919065	0.39013845	3.3352823	0.30076617	6.6139812	4.608211	31.80221	-5.2680845	9.313226e-09	-0.005844757	-1.8626451e-08	-0.0001294436	0.1088021	-0.049544834	24.58485	-13.402945	0	0	2.6831074	1.0	0.8505732	0.006430183	3870000	2756.0389471054077
129	21.130203	2.045572	27.420519	18.331564	52.958332	28.396711	151.0	6.0	1000.0	297838.0	0.07636871794871795	2.1437752	0.43235898	3.883524	0.4502164	5.9132233	4.6107655	28.132038	-5.8794556	-1.5832484e-08	-0.0076114205	1.8626451e-09	0.0026850356	0.105028085	-0.046540324	18.59739	-10.932688	0	0	2.6367965	0.0	0.8453305	0.009994652	3900000	2777.878205060959
130	20.936905	1.7808203	25.262798	17.382193	59.875	36.95979	154.0	0.0	1000.0	299645.0	0.07624554707379134	2.107367	0.38530335	3.2660778	0.4617125	5.710629	4.7619057	36.153973	-4.062644	-9.313226e-09	-0.0074454127	3.7252903e-08	-0.00077132415	0.102296844	-0.044941023	22.186909	-12.703924	0	0	2.716264	0.0	0.8460122	0.009797103	3930000	2799.625091314316
131	21.506063	2.0489073	26.113138	18.131927	47.291668	25.183458	91.0	7.0	1000.0	301218.0	0.07606515151515152	2.1441772	0.3850927	3.286092	0.53521997	5.560025	4.264919	32.694523	-4.25921	0.0	-0.007957168	7.450581e-09	3.63905e-05	0.11018412	-0.04684554	19.29839	-10.13847	0	0	2.469454	0.0	0.84907466	0.009497696	3960000	2822.279669523239
132	21.273088	2.0657985	24.725225	17.45117	57.291668	36.226692	126.0	0.0	1000.0	302963.0	0.07593057644110275	2.1654847	0.393205	3.4159548	0.6075677	5.6654177	3.9046743	28.473444	-2.648602	-5.5879354e-09	-0.006850751	2.9802322e-08	-0.00012867991	0.08687845	-0.03812097	22.818455	-12.256886	0	0	2.8295038	0.0	0.8393768	0.009692627	3990000	2845.787313222885
133	21.054747	1.6635411	24.838913	18.196707	64.25	31.461948	143.0	0.0	1000.0	304906.0	0.07584726368159204	2.1637707	0.4029004	3.3384836	0.53150743	6.007975	4.7850823	31.436478	-8.47735	1.8626451e-08	-0.0065146815	7.450581e-09	0.004312923	0.09884934	-0.042025924	29.697609	-16.932861	0	0	3.05798	0.0	0.8290414	0.009788111	4020000	2868.9559729099274
134	21.414312	2.0282004	25.723677	17.981693	54.5	18.648056	93.0	19.0	1000.0	306514.0	0.07568246913580247	2.1647983	0.38333043	3.3929687	0.5092612	6.6806793	4.532499	35.207676	-5.100744	-1.8626451e-08	-0.0074245697	1.1175871e-08	0.0044403225	0.09180815	-0.032243103	24.361935	-14.091633	0	0	2.7020733	0.0	0.8189381	0.009717982	4050000	2891.1278409957886
135	20.664856	2.106532	24.178635	17.592924	61.291668	32.32321	112.0	0.0	1000.0	308477.0	0.07560710784313726	2.1526492	0.40266967	3.2288427	0.48562565	5.618875	4.4110126	36.5654	-3.360542	3.7252903e-09	-0.0067131976	-2.6077032e-08	0.0025153651	0.088472076	-0.031462837	23.198261	-13.104422	0	0	3.054409	0.0	0.8209164	0.009908921	4080000	2913.6523747444153
136	20.47013	1.4079436	23.62273	17.967436	66.708336	43.413208	168.0	0.0	1000.0	310443.0	0.07553357664233577	2.121854	0.3959046	3.683654	0.44056267	6.732072	4.8308344	41.23785	-4.1768045	1.8626451e-09	-0.0072423737	1.8626451e-08	0.003093713	0.075284176	-0.034344025	28.825535	-14.314009	0	0	2.7930067	0.0	0.81360894	0.009733281	4110000	2935.952757358551
137	21.120516	1.4167327	23.664196	18.980337	78.875	41.038918	172.0	0.0	1000.0	312808.0	0.07555748792270531	2.0965464	0.37565205	3.197686	0.5193386	7.3833165	5.163238	35.881027	-5.155213	2.3283064e-09	-0.007907668	-5.029142e-08	-0.0019584955	0.07054841	-0.031715214	30.970453	-16.43093	0	0	2.4940228	0.0	0.80508	0.009753704	4140000	2958.1807911396027
138	21.13605	2.2418187	26.551823	14.068057	48.916668	34.166157	140.0	0.0	1000.0	314372.0	0.07538896882494005	2.1221786	0.38475358	3.5367982	0.73692983	6.476807	4.567664	32.60979	-4.844614	8.381903e-09	-0.0076438244	7.450581e-09	-0.001921563	0.11181305	-0.04979037	29.14941	-16.825745	0	0	2.6628447	0.0	0.7970498	0.009956457	4170000	2980.4335997104645
139	20.702324	1.584082	23.78204	18.173548	65.666664	32.973053	140.0	17.0	1000.0	316246.0	0.07529666666666666	2.143733	0.41525152	3.7995284	0.4784657	6.079874	4.660699	33.038887	-5.8820133	1.8626451e-09	-0.0076083667	3.8649887e-08	-0.0020346632	0.09917292	-0.047597483	22.112629	-12.087753	0	0	2.5889568	0.0	0.7937722	0.009845118	4200000	3002.6253077983856
140	20.70472	1.249811	23.09846	18.018326	63.541668	32.834152	156.0	18.0	1000.0	318068.0	0.0751933806146572	2.1179578	0.38469034	3.338679	0.17016084	6.9302683	4.7007093	32.58321	-2.6623292	7.450581e-09	-0.007309279	7.450581e-09	0.0023158505	0.094114184	-0.0404192	25.369518	-13.913534	0	0	2.6477067	0.0	0.7894572	0.009941945	4230000	3024.7971317768097
141	21.692556	1.3387548	25.350655	19.618734	59.0	36.182407	135.0	0.0	1000.0	319894.0	0.0750924882629108	2.142282	0.3563094	3.5124803	0.5898075	5.858028	4.375379	28.451921	-3.5524845	-3.7252903e-09	-0.007302904	-3.7252903e-08	-0.0020404845	0.07513725	-0.027347635	24.375385	-13.149563	0	0	2.712835	0.0	0.79144764	0.009781795	4260000	3047.105063676834
142	21.69723	1.7049798	24.832245	18.54973	57.208332	34.260014	132.0	0.0	1000.0	321555.0	0.07495454545454545	2.1739583	0.36988348	3.0758371	0.47395372	5.634244	4.5612483	27.691133	-4.1399417	-1.4901161e-08	-0.0068491474	-7.450581e-09	-0.001033239	0.08409014	-0.032275632	22.560219	-12.4073925	0	0	2.8987982	0.0	0.7844467	0.009774325	4290000	3069.297554731369
143	21.395775	2.0172784	25.799063	18.394487	41.375	34.48649	121.0	0.0	1000.0	322947.0	0.07475625	2.1917052	0.3905555	3.5362575	0.48515952	5.1960816	4.278972	31.06244	-5.576388	1.8626451e-09	-0.0081942845	0.0	0.0005936428	0.11279435	-0.051165096	21.217825	-11.324639	0	0	2.5357037	0.0	0.78000075	0.009891575	4320000	3091.5777390003204
144	21.700134	1.2969196	24.68564	18.976654	55.625	33.043926	121.0	0.0	1000.0	324753.0	0.07465586206896552	2.194827	0.39289886	3.6362865	0.56118685	5.6901126	4.7166557	33.712887	-5.8400593	3.7252903e-09	-0.0082349	7.450581e-09	0.0007966962	0.09482142	-0.033650264	22.065573	-11.214119	0	0	2.563574	0.0	0.77834374	0.009759624	4350000	3113.8640475273132
145	21.277067	1.6427907	26.29783	16.846058	63.416668	34.147858	121.0	7.0	1000.0	326780.0	0.07460730593607307	2.2104044	0.37728253	3.244649	0.36802694	6.1644106	4.7553177	36.637344	-3.7006664	-3.7252903e-09	-0.0069047716	-1.8626451e-08	-0.0013500815	0.08393477	-0.026055215	26.255108	-12.926716	0	0	2.8549151	0.0	0.7854323	0.009967435	4380000	3136.6775481700897
146	21.413279	1.3199565	24.64218	18.970142	65.833336	34.622566	139.0	13.0	1000.0	328631.0	0.07451950113378684	2.1842473	0.37278232	3.1645572	0.6738188	6.5175467	5.2055593	38.27748	-4.0411367	4.656613e-09	-0.0072725015	2.2351742e-08	-0.001203147	0.06954739	-0.02550365	27.641827	-15.466198	0	0	2.746184	0.0	0.7789982	0.009840726	4410000	3160.2054295539856
147	21.361135	1.9109054	25.102468	18.783642	49.375	32.12451	111.0	10.0	1000.0	330357.0	0.07440472972972972	2.1915479	0.38619775	3.6070805	0.5373199	6.1953764	4.6114845	33.816143	-4.0644436	-1.8626451e-09	-0.0064669503	3.7252903e-08	-0.00044705486	0.092657216	-0.028378619	29.119537	-14.708073	0	0	2.5105958	1.0	0.7803628	0.006413105	4440000	3183.83291220665
148	21.227564	1.4954555	24.15349	19.006683	62.375	37.518677	138.0	0.0	1000.0	332232.0	0.0743248322147651	2.1714833	0.37900016	3.6448915	0.7282882	6.1437716	4.723014	36.5805	-6.900539	0.0	-0.005495677	-1.4901161e-08	-0.002191221	0.084286965	-0.031704493	26.210451	-13.42287	0	0	2.8895912	1.0	0.7811489	0.006416088	4470000	3207.0545670986176
149	21.345627	1.492792	24.650658	18.354795	66.75	38.6159	168.0	0.0	1000.0	334239.0	0.07427533333333333	2.1646104	0.3911639	3.9728887	0.5778752	6.5697207	4.9689384	33.37442	-3.109633	1.8626451e-09	-0.008167947	7.450581e-09	0.002720675	0.08341502	-0.033752613	30.509474	-15.493409	0	0	2.4708686	0.0	0.77733797	0.009960435	4500000	3230.355591058731
150	20.780836	1.0897686	22.45853	18.641516	61.25	30.811592	168.0	15.0	1000.0	336172.0	0.07421015452538632	2.1498125	0.3803394	3.1659498	0.6156208	6.5191717	4.6205173	37.1717	-3.2058744	0.0	-0.0061805747	-2.4214387e-08	-0.0010683434	0.076407075	-0.03011848	33.37504	-18.398235	0	0	2.5219355	1.0	0.78090024	0.0063983854	4530000	3253.843933582306
151	21.63266	1.9600089	25.388924	17.203516	61.166668	18.92896	102.0	31.0	1000.0	337948.0	0.07411140350877193	2.1989975	0.3969877	3.9098232	0.5134718	6.847616	5.005549	38.893528	-3.2766838	1.4901161e-08	-0.007067973	-4.4703484e-08	0.0007847999	0.10639827	-0.047845975	25.835491	-15.253093	0	0	2.7870564	0.0	0.77779114	0.009704579	4560000	3277.0322799682617
152	21.444399	1.8015635	26.952091	17.88421	60.166668	35.574646	118.0	0.0	1000.0	339699.0	0.07400849673202614	2.2325227	0.39720657	3.4970884	0.36212415	6.18705	4.3582726	30.994324	-4.494154	1.1641532e-08	-0.0072405324	2.0489097e-08	0.0024116493	0.099787764	-0.048448622	22.203035	-11.888901	0	0	2.7631977	0.0	0.7718662	0.009769282	4590000	3300.210179567337
153	21.641653	1.2934532	24.802685	19.327732	55.916668	27.943272	117.0	6.0	1000.0	341413.0	0.07389891774891776	2.1978714	0.40153962	4.1119576	0.5838668	6.1638374	4.4260373	38.49189	-7.104726	0.0	-0.0077735777	1.8626451e-09	0.00066589937	0.08965759	-0.037300665	22.244787	-10.812337	0	0	2.6005223	0.0	0.75809526	0.009739661	4620000	3323.5336620807648
154	21.875738	1.5593145	25.478392	19.030348	57.916668	31.92167	128.0	0.0	1000.0	343143.0	0.0737941935483871	2.2047572	0.36763912	3.2798758	0.7915101	5.22268	4.478629	30.888554	-5.912539	1.21071935e-08	-0.007668929	-1.1175871e-08	-0.00019377097	0.098364934	-0.038466103	25.332205	-12.047519	0	0	2.5489435	0.0	0.7536196	0.009992916	4650000	3346.6331100463867
155	21.13686	1.2809342	23.395945	18.029907	50.5	30.079063	103.0	9.0	1000.0	344642.0	0.07364145299145299	2.2169735	0.3941185	3.5421567	0.73691946	5.9092026	4.4447327	30.388954	-5.7276926	3.7252903e-09	-0.006995444	-4.8428774e-08	0.0043755397	0.07562844	-0.029570991	22.21875	-11.849407	0	0	2.8494942	0.0	0.75091815	0.009782152	4680000	3369.6351079940796
156	21.755463	1.3202512	24.190363	19.65579	58.375	32.19836	125.0	0.0	1000.0	346413.0	0.07354840764331211	2.191259	0.36208576	3.6743503	0.7233201	5.64487	4.4728208	35.733723	-7.316858	-6.519258e-09	-0.0065973485	-3.7252903e-08	0.0007440462	0.09226182	-0.034187727	21.752035	-11.659034	0	0	2.5438857	1.0	0.74663115	0.006409689	4710000	3392.7766683101654
157	21.498255	2.2486358	25.980581	17.281898	69.208336	33.078163	136.0	7.0	1000.0	348434.0	0.07350928270042194	2.212144	0.39811993	3.2114317	0.42943197	6.40731	4.678765	31.222942	-3.3325777	7.450581e-09	-0.007121594	-7.450581e-09	0.0028807786	0.09066581	-0.038893774	27.924023	-13.550345	0	0	2.8424106	0.0	0.7455294	0.009835473	4740000	3415.930656671524
158	22.068985	1.5962424	24.951979	18.305552	62.333332	29.105652	143.0	18.0	1000.0	350237.0	0.07342494758909854	2.210324	0.37545314	3.5131469	0.5889074	6.4747148	4.680209	39.19246	-2.5678072	-4.1909516e-09	-0.00702322	1.1175871e-08	0.0016315762	0.08690549	-0.036419943	31.167238	-14.826134	0	0	2.800098	0.0	0.7393621	0.009794422	4770000	3439.4577877521515
159	22.135275	1.5951693	26.011774	19.87868	69.958336	31.309582	149.0	19.0	1000.0	352517.0	0.07344104166666666	2.221024	0.38329577	3.356938	0.662682	7.046668	4.9997425	39.358253	-2.8213434	5.5879354e-09	-0.0077814776	-1.4901161e-08	-0.004283551	0.093247615	-0.038467735	30.673414	-16.091913	0	0	2.6557817	0.0	0.739647	0.0098217	4800000	3462.6161897182465
160	21.958855	1.8145454	25.705187	18.584087	66.125	39.483448	130.0	0.0	1000.0	354501.0	0.07339565217391304	2.2264724	0.38977107	3.6744452	0.60860914	7.567369	5.3438115	36.45393	-5.7177534	9.313226e-09	-0.0073683183	-2.6077032e-08	0.0020022327	0.09995629	-0.049456254	31.959827	-17.520151	0	0	2.7082703	0.0	0.74003845	0.009898369	4830000	3485.740932703018
161	21.961092	1.8711554	27.30457	18.284508	64.791664	31.085875	121.0	0.0	1000.0	356341.0	0.07332119341563786	2.2352736	0.38613865	3.9212687	0.75345904	6.928984	4.7879076	33.010754	-4.279522	4.656613e-09	-0.0083094165	1.8626451e-09	0.0019381368	0.09385965	-0.04429242	27.177052	-15.524727	0	0	2.3658555	0.0	0.73511803	0.009909593	4860000	3508.726746082306
162	21.26547	1.7272432	25.289324	18.219847	64.458336	32.62665	130.0	14.0	1000.0	358345.0	0.07328118609406953	2.21502	0.39339024	3.552498	0.88161486	6.715279	4.716912	45.65402	-5.4027615	9.313226e-09	-0.008729023	-1.8626451e-08	-0.0009604618	0.08480096	-0.042797606	27.0672	-14.00815	0	0	2.224557	0.0	0.73857653	0.009637425	4890000	3532.0059587955475
163	21.701233	1.331911	25.50771	20.135117	70.666664	28.845371	155.0	24.0	1000.0	360360.0	0.07324390243902439	2.1987677	0.36837608	3.7233787	0.73614365	6.432046	4.5000815	35.028572	-6.227531	1.3969839e-09	-0.00702109	2.2351742e-08	0.0001310152	0.09040169	-0.03703901	28.591713	-14.924737	0	0	2.8153067	0.0	0.73216474	0.00996151	4920000	3554.286264896393
164	21.556559	1.9223626	25.275236	17.78454	56.958332	40.120113	141.0	0.0	1000.0	362122.0	0.0731559595959596	2.2181773	0.37416607	3.3446236	0.6955615	6.4823694	4.377101	30.956532	-7.6307487	-5.5879354e-09	-0.0069595613	4.4703484e-08	2.456177e-05	0.07756707	-0.034684107	23.271706	-12.776239	0	0	3.1159813	0.0	0.73023117	0.009677779	4950000	3577.6833782196045
165	22.094213	1.2447743	24.228691	19.686913	66.541664	26.927338	124.0	28.0	1000.0	363998.0	0.07309196787148595	2.210977	0.3645664	3.2536418	0.4695655	6.514733	4.7470393	33.028248	-4.2456045	-1.8626451e-09	-0.007971366	-3.7252903e-09	0.0008549057	0.08401595	-0.032366257	21.62415	-11.254969	0	0	2.7288496	0.0	0.73684204	0.009886254	4980000	3600.63818526268
166	22.064661	1.6215545	26.907152	19.105635	59.666668	32.975582	122.0	0.0	1000.0	365795.0	0.0730129740518962	2.250348	0.36773235	3.509687	0.83685106	6.063866	4.3907	31.639992	-4.5620766	1.0244548e-08	-0.007605517	7.450581e-09	-0.003009938	0.07545552	-0.03009085	26.399212	-13.59042	0	0	2.6379285	0.0	0.73597527	0.009766017	5010000	3623.70929646492
167	22.008142	1.7058387	24.547916	19.203753	47.375	23.997938	98.0	0.0	1000.0	367344.0	0.07288571428571429	2.2461438	0.37107262	3.4185524	0.85178626	5.722279	4.962005	35.575783	-9.063893	7.450581e-09	-0.006786961	1.8626451e-08	0.0025565014	0.087439954	-0.035160407	20.06574	-10.572054	0	0	2.9769218	0.0	0.7325707	0.009823567	5040000	3646.7134442329407
168	21.838308	1.3884647	24.411156	19.223188	58.166668	24.631731	125.0	0.0	1000.0	369240.0	0.0728284023668639	2.23654	0.37654778	3.447135	0.91353554	5.4146366	3.8897169	28.629456	-3.4385793	2.561137e-09	-0.008791747	-1.8626451e-09	0.0013575742	0.07986371	-0.033177145	25.415394	-12.39328	0	0	2.2975292	0.0	0.73339546	0.009989297	5070000	3669.8059873580933
169	22.27021	1.6989468	25.54091	18.414005	65.041664	37.467186	137.0	0.0	1000.0	371124.0	0.07276941176470589	2.2623692	0.37381694	3.4583702	0.905398	6.1545916	4.442914	30.640736	-2.9428818	-1.8626451e-08	-0.007629294	-1.4901161e-08	-0.00039573386	0.080217555	-0.035427377	24.454288	-13.117359	0	0	2.6606905	0.0	0.73673964	0.009911859	5100000	3693.018226146698
170	21.845114	1.5857742	26.175116	19.258087	55.458332	30.70285	135.0	3.0	1000.0	372850.0	0.0726803118908382	2.2544827	0.3901705	3.5105786	0.6441433	6.279219	4.6357117	33.80619	-5.2670794	2.7939677e-09	-0.008643904	1.4901161e-08	-0.0037216153	0.07647243	-0.035158932	24.724415	-13.178299	0	0	2.3059337	0.0	0.74195385	0.009883778	5130000	3716.0291843414307
171	22.641607	1.785144	25.851019	19.759382	67.083336	30.03736	138.0	0.0	1000.0	374902.0	0.07265542635658914	2.2801485	0.3859726	3.6992862	0.56853354	6.768724	4.782779	37.023354	-3.978752	-9.778887e-09	-0.00686347	-2.6077032e-08	-0.0013613054	0.099754624	-0.0465442	27.108831	-13.927498	0	0	2.8278413	0.0	0.7345734	0.0097252615	5160000	3739.1106803417206
172	21.486185	1.5239679	25.892643	19.290445	61.041668	32.712738	102.0	0.0	1000.0	376613.0	0.07256512524084778	2.2706883	0.38449737	3.7841222	0.7202292	6.543411	4.7775025	33.343643	-4.925418	-5.5879354e-09	-0.007943145	4.0978193e-08	0.000116854906	0.08764784	-0.046997637	27.26772	-13.180435	0	0	2.5018313	0.0	0.7289189	0.009791755	5190000	3762.195446252823
173	21.767553	1.7444683	26.509958	18.86475	56.125	31.918272	103.0	0.0	1000.0	378469.0	0.0725036398467433	2.2132938	0.36683652	3.7201438	0.9023607	6.365231	4.6969595	34.350883	-5.181492	-3.7252903e-09	-0.0063828416	-3.3527613e-08	0.000104567036	0.0819905	-0.03417371	31.5128	-15.31054	0	0	3.1535332	0.0	0.72164226	0.009763074	5220000	3785.2752017974854
174	22.095213	1.7109505	25.555174	19.61234	57.75	29.033386	127.0	13.0	1000.0	380126.0	0.07240495238095238	2.2148125	0.3755762	3.4699106	0.5742098	6.2798	4.837468	39.25311	-5.7306533	1.4901161e-08	-0.006747819	-7.450581e-09	-0.0042399447	0.093653664	-0.040851675	29.17299	-16.313303	0	0	3.0298386	0.0	0.71991086	0.0097820945	5250000	3809.2719383239746
175	22.304667	1.4483142	25.752007	19.234926	67.208336	33.44894	144.0	20.0	1000.0	382127.0	0.07237253787878788	2.2553704	0.37006646	3.6705258	0.64296687	6.3504457	4.7703123	34.098763	-3.6681879	0.0	-0.0062506096	2.2351742e-08	-0.002542489	0.091995776	-0.042843536	27.311253	-14.801716	0	0	2.5782182	1.0	0.7196672	0.0064041633	5280000	3833.1391501426697
176	21.951584	1.2929577	24.761417	18.837875	46.75	36.617676	145.0	0.0	1000.0	383504.0	0.07222297551789077	2.2572854	0.38807347	3.8570323	0.81721115	6.125496	4.5411954	33.139812	-4.2243466	0.0	-0.0069632223	-4.0978193e-08	-0.0030588189	0.08750679	-0.039314948	23.798641	-13.558773	0	0	2.851706	0.0	0.72014475	0.009935333	5310000	3856.4168648719788
177	21.82766	1.327735	24.356241	19.633728	58.333332	36.428776	154.0	5.0	1000.0	385168.0	0.07212883895131086	2.2227838	0.37509865	3.7232742	0.74467003	5.248719	4.5012836	32.079556	-4.8721395	-1.8626451e-09	-0.0072441325	-1.4901161e-08	0.0006735595	0.08485481	-0.04273911	25.587585	-14.415954	0	0	2.7021313	0.0	0.7172885	0.00969107	5340000	3879.8015558719635
178	21.954851	1.6699722	26.655172	19.76981	53.666668	24.801994	103.0	0.0	1000.0	386867.0	0.07204227188081937	2.2218876	0.3606253	3.6706986	0.87795657	5.7856874	4.5051475	33.86022	-7.63959	3.7252903e-09	-0.0067840195	-1.1175871e-08	0.0021366174	0.07469725	-0.033187494	22.711351	-11.675929	0	0	2.8879561	0.0	0.71737623	0.009838148	5370000	3903.2882990837097
179	22.101295	1.2758694	24.257673	20.295984	62.208332	39.350964	151.0	4.0	1000.0	388716.0	0.07198444444444445	2.2358086	0.36057317	3.7017903	1.0023074	5.707955	4.7680287	32.229828	-6.865577	1.4901161e-08	-0.005181643	-1.4901161e-08	0.002289854	0.10045109	-0.051915504	26.95713	-14.578574	0	0	3.1670897	1.0	0.7239568	0.0063931104	5400000	3926.406084537506
180	22.635195	1.5224916	26.12994	19.662373	60.583332	37.76122	175.0	0.0	1000.0	390381.0	0.07189337016574586	2.2861073	0.3860927	3.6451163	0.72592455	5.7038665	4.7448406	31.062078	-5.3605714	1.1175871e-08	-0.0067617507	-2.9802322e-08	-0.0016095738	0.09488648	-0.048672155	24.384676	-12.351628	0	0	3.0030122	0.0	0.71652865	0.009982226	5430000	3949.7371156215668
181	22.154541	1.2673584	24.62468	19.935616	58.166668	28.087166	119.0	15.0	1000.0	392139.0	0.07182032967032967	2.2892828	0.3879026	3.931896	0.9162666	6.129426	4.7344756	32.985176	-4.2081423	1.3038516e-08	-0.0063101416	-2.9802322e-08	-0.00060271623	0.0931696	-0.044393048	25.00253	-12.790413	0	0	2.5924418	1.0	0.7105876	0.006390501	5460000	3973.062767982483
182	22.01657	1.1816692	25.449135	20.262619	66.333336	38.76496	156.0	8.0	1000.0	393980.0	0.0717632058287796	2.2520876	0.36422372	3.5473726	0.9254409	5.9548097	4.3541517	31.624397	-6.686687	1.6763806e-08	-0.0073286067	-5.2154064e-08	-0.0005958644	0.07311962	-0.035239615	25.50477	-12.89399	0	0	2.7238138	0.0	0.70232666	0.009905649	5490000	3996.197476863861
183	21.883818	1.3699529	25.067823	19.218994	61.875	40.071095	181.0	0.0	1000.0	395830.0	0.07170833333333333	2.2394407	0.36072823	3.6907833	0.701331	6.355067	4.664198	35.597954	-5.6514935	-1.8626451e-08	-0.008080376	-1.4901161e-08	-0.0019406779	0.07529035	-0.030762196	25.412365	-12.989922	0	0	2.4877355	0.0	0.6906644	0.009879798	5520000	4019.451000928879
184	22.66986	1.520732	26.958313	20.206312	58.625	26.474537	115.0	0.0	1000.0	397584.0	0.07163675675675675	2.247137	0.35806963	3.5932927	0.9463088	5.531674	4.7237163	30.681602	-8.247036	-1.0244548e-08	-0.007859902	0.0	-0.00077653816	0.089509755	-0.043932345	23.348843	-12.885463	0	0	2.5148401	0.0	0.68339336	0.009910081	5550000	4042.812611103058
185	22.618334	1.9262391	26.449778	18.575657	63.25	33.285694	118.0	0.0	1000.0	399641.0	0.07162025089605735	2.2852728	0.3811771	3.7276938	0.9121693	6.685458	4.6826406	32.240986	-4.206963	7.450581e-09	-0.007107121	2.2351742e-08	0.00028443243	0.09035343	-0.044528544	25.536911	-14.072184	0	0	2.848349	0.0	0.68000686	0.009792429	5580000	4065.9597313404083
186	22.356256	1.357169	25.726833	20.057219	65.166664	33.051304	130.0	7.0	1000.0	401429.0	0.0715559714795009	2.3002594	0.3802668	3.68117	0.9359539	6.6491933	4.8474483	37.99267	-5.929206	9.313226e-09	-0.008581913	-3.7252903e-08	0.004649764	0.07749003	-0.03808528	25.943352	-14.211309	0	0	2.4098117	0.0	0.67888224	0.009747343	5610000	4089.3935747146606
187	22.877851	1.5322992	26.496876	20.344889	60.583332	29.170357	110.0	0.0	1000.0	403209.0	0.07149095744680851	2.299914	0.3685776	3.703133	1.005475	6.20485	4.3143363	33.581905	-5.3747735	4.656613e-09	-0.0069487924	7.450581e-09	3.193505e-05	0.08191399	-0.034366246	27.24108	-15.584276	0	0	2.9711819	0.0	0.68550575	0.009852666	5640000	4112.9301817417145
188	22.185461	1.4729202	25.62571	20.163176	61.125	35.57892	134.0	0.0	1000.0	404926.0	0.07141552028218695	2.2923067	0.37738067	3.643374	0.9281416	6.065853	4.877313	35.0098	-5.6966496	1.8626451e-09	-0.006995147	0.0	0.0014844995	0.079213016	-0.034752905	27.263906	-14.733637	0	0	2.30212	1.0	0.68028116	0.006419286	5670000	4136.174022436142
189	22.190252	1.4786739	25.751152	19.833887	56.625	32.68513	119.0	0.0	1000.0	406753.0	0.07136017543859649	2.2610292	0.3745935	3.7017903	0.88504773	6.1039386	5.0156083	38.778996	-6.5147853	9.313226e-09	-0.008658212	-2.9802322e-08	-0.002130748	0.08993136	-0.048123393	27.482933	-15.394156	0	0	2.252861	0.0	0.6795739	0.009748599	5700000	4158.875514268875
