Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
122	15.214096	5.734835	24.655172	1.672934	23.666666	33.335	172.0	0.0	1000.0	94805.0	0.02569241192411924	1.479632	0.86649066	3.2574596	-0.61978865	3.006574	2.9890208	23.614199	0.4392848	1.2472006e-08	-0.010313432	8.138021e-09	-0.016222697	0.22621465	-0.16560955	16.378021	-7.8030033	0.87772286	-0.006348133	1.9291699	0.0	1.2977484	0.009488472	3690000	23368.210433721542
123	17.234612	5.980259	25.313812	2.9334872	23.833334	25.915352	93.0	0.0	1000.0	95520.0	0.02567741935483871	1.671693	0.76379657	3.2981	-0.50706446	2.3292246	3.121526	28.287985	-1.1844275	-7.0429667e-09	-0.013038767	-1.2207031e-08	-0.02054131	0.20597447	-0.15702534	24.06194	-9.570418	0.8713747	-0.0059673786	1.5016681	0.0	1.302036	0.009529974	3720000	23545.248989343643
124	16.410059	6.317576	25.401096	-0.46960872	15.233334	16.668701	54.0	0.0	1000.0	95977.0	0.025593866666666666	1.6382821	0.7864941	3.2450995	-0.55292815	2.3042452	2.5999074	27.586178	-1.2139833	-1.9288688e-08	-0.009690785	-3.6875406e-08	-0.013722265	0.20926607	-0.1571458	12.986467	-5.6795	0.86540735	-0.007483721	2.0482597	0.0	1.2967563	0.009716581	3750000	23717.314756155014
125	15.555789	6.0919013	24.30649	3.7289135	15.633333	16.642282	58.0	0.0	1000.0	96446.0	0.025514814814814813	1.5661198	0.923825	3.3226473	-0.6331273	1.4752278	2.3014343	20.983032	-0.48947302	3.440707e-09	-0.008991898	-2.0345052e-09	-0.012952948	0.20675014	-0.15378317	7.7151136	-2.7532282	0.8579236	-0.008743107	2.2233262	0.0	1.2994761	0.009780332	3780000	23885.0093562603
126	16.867117	6.006055	25.607693	1.5537279	28.033333	23.191212	79.0	0.0	1000.0	97287.0	0.02553464566929134	1.6232872	0.7743495	2.9680023	-0.7932518	1.7670612	2.796944	19.260277	-0.48667756	1.28094495e-08	-0.010771879	1.8310548e-08	-0.01826298	0.22306143	-0.16295826	17.065094	-7.6238937	0.8491805	-0.00719589	1.9341807	0.0	1.2889581	0.009540293	3810000	24053.357920646667
127	15.450694	5.9872026	24.609821	1.7794939	24.1	19.78779	65.0	0.0	1000.0	98010.0	0.0255234375	1.5850016	0.9191344	3.330264	-1.0471095	2.4271102	2.9233048	22.747282	-0.08284524	-1.4765129e-08	-0.009786449	-8.138021e-09	-0.015618037	0.23768556	-0.17567004	11.621048	-4.0419044	0.8419846	-0.0066642165	2.0306008	0.0	1.2929604	0.009585354	3840000	24227.043887615204
128	18.881653	5.177478	26.62761	5.590614	25.933332	29.065365	108.0	0.0	1000.0	98788.0	0.025526614987080105	1.8145525	0.7526153	3.236302	-0.49957252	2.4728374	3.1416066	25.702139	-0.12129399	1.8519531e-09	-0.009591984	4.0690105e-09	-0.014765486	0.20567313	-0.14749321	14.820723	-7.0067058	0.8353204	-0.005791962	2.076988	0.0	1.2947888	0.0096372	3870000	24405.40518307686
129	18.33385	5.521462	25.222462	-0.15068732	35.2	45.54734	210.0	0.0	1000.0	99844.0	0.025601025641025642	1.8459448	0.7970033	3.2859886	-0.5144214	2.6647558	3.4710703	22.468807	-0.50792694	1.4190762e-08	-0.01260101	3.86556e-08	-0.021833388	0.18141901	-0.12736832	53.74843	-31.228445	0.82952845	-0.0030009747	1.5794235	0.0	1.2994964	0.009622152	3900000	24587.929851531982
130	17.233057	6.3731318	26.62379	-0.05702033	30.833334	30.613811	111.0	0.0	1000.0	100769.0	0.02564096692111959	1.7918937	0.7217409	3.2743356	-0.4309927	3.2655227	3.569787	33.437122	1.2994514	-3.6825605e-09	-0.0121002905	-8.138021e-09	-0.021766985	0.2216546	-0.15799618	24.554161	-10.631065	0.8265275	-0.0014434457	1.6584388	0.0	1.3131247	0.009512718	3930000	24773.978139400482
131	19.545738	4.095987	25.568993	6.9337406	21.033333	22.111057	77.0	0.0	1000.0	101400.0	0.025606060606060604	1.9547554	0.67037266	3.6250389	-0.5097269	2.7086012	2.685189	22.825766	1.3695669	3.232951e-09	-0.009904281	4.0690105e-09	-0.013866385	0.19801514	-0.14700755	10.753504	-4.211414	0.82508403	-0.0021618009	1.986095	0.0	1.3263412	0.0094332	3960000	24959.355298042297
132	18.28941	5.3516746	23.89853	-1.196285	22.5	19.316229	71.0	0.0	1000.0	102075.0	0.025582706766917294	1.8732198	0.71953785	3.3592522	-0.19610798	2.44521	2.8919904	21.067186	-0.06693286	1.03004405e-08	-0.009507101	2.0345052e-08	-0.014984792	0.19128114	-0.13516533	10.691998	-3.7878046	0.8229222	-0.0024927855	2.0938783	0.0	1.3150613	0.00976413	3990000	25144.22765135765
133	17.717052	6.0446563	23.80751	1.0805627	16.8	19.772709	73.0	0.0	1000.0	102579.0	0.025517164179104476	1.7734674	0.7643087	3.2209482	-0.36972842	1.9767239	2.3388772	21.061174	1.0316851	-6.2176753e-09	-0.008169531	-1.6276042e-08	-0.011596977	0.21556608	-0.1577259	10.947763	-3.924858	0.82042944	-0.0040237308	2.3349156	0.0	1.3083262	0.0095993	4020000	25328.887650728226
134	18.782663	5.2114625	26.10118	1.966511	31.333334	23.540508	80.0	0.0	1000.0	103519.0	0.025560246913580248	1.8678006	0.7085528	3.119677	-0.4069724	2.0055623	2.7327337	25.279905	0.030546188	-3.25477e-08	-0.010026329	-6.306966e-08	-0.01659177	0.21454282	-0.15495986	17.522476	-7.8475094	0.8164057	-0.002247095	1.8627709	0.0	1.3121037	0.009541719	4050000	25512.8182656765
135	18.604778	3.988116	26.480011	11.084049	18.466667	16.909039	65.0	0.0	1000.0	104073.0	0.02550808823529412	1.8901197	0.6992197	3.213451	-0.5121516	2.6103206	2.9739094	25.240614	1.1563058	3.2353562e-09	-0.009494034	1.2207031e-08	-0.014320076	0.21047619	-0.15194555	10.386365	-4.872117	0.8141586	-0.0034443736	2.1001852	0.0	1.3038988	0.009557826	4080000	25701.79932141304
136	19.581614	4.56757	25.212013	6.7834377	37.1	38.931007	148.0	0.0	1000.0	105186.0	0.025592700729927007	1.9280747	0.68812966	3.2463944	-0.30081666	2.2995543	2.995088	21.28554	-0.40481862	2.6028726e-08	-0.011402705	6.942749e-08	-0.02005729	0.17156848	-0.12048507	34.222538	-15.243792	0.81071424	-0.0004685521	1.6840023	0.0	1.2902596	0.009616129	4110000	25897.697900772095
137	18.338036	5.938305	25.343306	-0.49887598	41.7	70.74892	373.0	0.0	1000.0	106437.0	0.025709420289855074	1.8524873	0.7728047	3.2160525	-0.5577229	3.3971725	3.5936472	29.28706	-0.08538589	5.318178e-09	-0.016355263	1.6276042e-08	-0.032100763	0.17542464	-0.12171191	126.37922	-90.5631	0.8102457	0.003199935	1.2243915	0.0	1.2832799	0.009608006	4140000	26096.056983470917
138	19.765171	3.776805	26.619984	10.27249	26.133333	24.982304	83.0	0.0	1000.0	107221.0	0.025712470023980815	1.9752173	0.7263443	3.487353	-0.41741395	4.5983806	5.92956	52.396637	-5.928244	1.2068916e-08	-0.016420897	1.6276042e-08	-0.033765983	0.18973313	-0.12846544	44.950775	-30.435486	0.8134456	0.0031454563	1.2432963	0.0	1.2876465	0.009742753	4170000	26291.466623544693
139	18.100466	5.5941353	25.706491	3.1158936	27.133333	20.702229	81.0	0.0	1000.0	108035.0	0.025722619047619046	1.9128321	0.73967916	3.4284606	-0.6951594	2.8387237	2.1861832	14.333917	-0.8868171	-3.3036214e-09	-0.009740196	-6.1035155e-09	-0.015662465	0.224063	-0.15771821	17.734158	-5.0661335	0.8165911	0.0033171773	1.9879336	0.0	1.2757077	0.009430882	4200000	26470.492501735687
140	19.938154	5.014134	26.913303	0.36745542	29.066668	24.35013	83.0	0.0	1000.0	108907.0	0.025746335697399526	1.9767145	0.65118295	3.398117	-0.23162118	2.895732	2.4701939	14.703922	-0.7007115	-5.499533e-09	-0.008600162	-1.2207031e-08	-0.01224528	0.17606474	-0.121076554	16.19563	-5.1928167	0.81990826	0.003902793	2.260335	0.0	1.26724	0.009712198	4230000	26649.817167520523
141	19.341326	4.726427	25.646393	7.51251	39.466667	45.622166	231.0	0.0	1000.0	110091.0	0.02584295774647887	1.9680542	0.668995	3.215869	-0.7279919	3.2559156	2.8417282	20.297024	1.0179297	-1.0305335e-08	-0.012453181	-2.0345052e-08	-0.023902632	0.1574529	-0.10767603	52.410667	-37.635796	0.82381105	0.0067291856	1.6040628	0.0	1.2712114	0.00968526	4260000	26825.96938252449
142	20.841877	3.8293452	25.188797	4.4399834	26.466667	18.174585	63.0	0.0	1000.0	110885.0	0.025847319347319347	2.032443	0.6811828	3.225527	-0.78870857	3.1013105	3.245214	32.427937	0.42335853	7.0219413e-09	-0.009974845	1.1189779e-08	-0.016515624	0.16338806	-0.10692912	13.090134	-4.7018843	0.83054024	0.006437838	1.8855649	0.0	1.2555523	0.009249652	4290000	26987.44402575493
143	21.193115	3.3400617	27.90169	13.435277	28.2	27.236496	108.0	0.0	1000.0	111731.0	0.025863657407407408	2.1332085	0.55335885	3.2123554	-0.35285446	2.8287375	2.4070082	15.924686	-0.31030923	5.9714047e-09	-0.011306502	3.2552084e-08	-0.018940689	0.15840723	-0.10037209	23.20642	-8.775917	0.8369781	0.0065646768	1.6930692	0.0	1.2554147	0.009651189	4320000	27144.973398447037
144	18.535196	5.651166	25.776392	5.1902637	32.8	32.03165	114.0	0.0	1000.0	112715.0	0.025911494252873563	1.9175044	0.768895	3.4437869	-0.48676094	3.0449982	3.5657196	32.958443	-0.75006914	1.4894732e-08	-0.011150587	3.2552084e-08	-0.019574272	0.19458698	-0.13055477	30.112747	-15.785146	0.84354275	0.007726133	1.7075195	0.0	1.2602996	0.009486477	4350000	27321.760659217834
145	20.128227	4.060473	27.343245	5.1224303	28.766666	25.39381	99.0	0.0	1000.0	113578.0	0.025931050228310503	1.9865192	0.6369629	3.208268	-0.2827704	3.0744357	3.6649115	35.29532	-1.2615266	-1.24296164e-08	-0.011452047	-1.6276042e-08	-0.020526774	0.18124284	-0.11286478	19.911646	-9.107827	0.8512689	0.007881403	1.7509903	0.0	1.2544048	0.009760926	4380000	27508.802585363388
146	21.318369	3.262085	26.9225	13.946374	22.166666	16.342344	63.0	0.0	1000.0	114243.0	0.025905442176870748	2.0669675	0.6087843	3.6156118	-0.34828138	2.918426	2.8635783	45.97319	-3.3529737	-6.4729355e-10	-0.0120554725	-2.0345052e-08	-0.019708574	0.18682009	-0.12019524	15.070263	-6.8848763	0.8591503	0.006500244	1.6993077	0.0	1.2741711	0.0093321875	4410000	27694.781279802322
147	20.312191	5.9177017	27.326544	2.114703	23.466667	23.508486	80.0	0.0	1000.0	114947.0	0.025888963963963965	1.9417268	0.7686845	3.4314826	-0.54002917	2.3444972	2.4048142	19.406898	0.6581856	-1.7203417e-08	-0.009526041	-4.8828124e-08	-0.013772604	0.20686357	-0.1330229	12.310288	-3.2527657	0.86565053	0.0055395365	2.087991	0.0	1.2879415	0.009451211	4440000	27880.484092473984
148	20.398308	4.0067773	27.516933	10.804859	33.033333	24.923195	87.0	0.0	1000.0	115938.0	0.02593691275167785	2.100882	0.63947374	3.468461	-0.29110742	2.5774393	2.8485348	20.417797	0.7877973	-8.138021e-09	-0.010580118	-8.138021e-09	-0.015843904	0.1891296	-0.13383172	16.99912	-6.0056267	0.8711901	0.006904006	1.825792	0.0	1.266773	0.009565245	4470000	28065.1944937706
149	19.252111	4.9493866	26.47179	4.5488753	31.9	28.241045	110.0	0.0	1000.0	116895.0	0.025976666666666665	2.008582	0.7116728	3.5100005	-0.5444905	3.5633783	3.810705	26.204363	0.9028497	7.34567e-09	-0.012439456	2.0345052e-08	-0.020041086	0.18325318	-0.12122591	19.289103	-8.349749	0.8780941	0.007894158	1.6257014	0.0	1.2642697	0.009521086	4500000	28250.124582529068
150	19.954071	5.4732356	28.783728	3.593283	18.633333	19.717138	76.0	0.0	1000.0	117454.0	0.0259280353200883	1.8947067	0.794039	3.2833424	-0.86386055	2.5496213	2.964079	24.113602	0.40249175	-7.537152e-09	-0.010015769	-9.155274e-09	-0.015645199	0.22440483	-0.16065657	11.607545	-4.505894	0.88598824	0.0056402087	2.0486348	0.0	1.2627122	0.009613615	4530000	28437.435888528824
151	22.130013	3.2645276	26.805513	10.42649	22.9	22.557114	90.0	0.0	1000.0	118141.0	0.02590811403508772	2.1755779	0.5651812	3.2780766	-0.089331575	1.9114445	2.3237305	22.269903	0.4657578	-3.226593e-09	-0.009250918	0.0	-0.013649703	0.14993134	-0.09792881	12.20935	-4.757767	0.89162844	0.0046079755	2.1349647	0.0	1.2794389	0.009437443	4560000	28623.09964489937
152	21.329622	5.0265684	25.90705	-0.41489932	35.8	32.523224	153.0	0.0	1000.0	119215.0	0.02597276688453159	2.1638956	0.63022065	3.2189064	-0.1588807	2.8016813	3.5305567	23.517721	0.41811585	-1.5779962e-08	-0.0113257365	4.0690105e-09	-0.019603852	0.12654856	-0.08631784	36.846474	-15.848919	0.8962364	0.006770849	1.7252623	0.0	1.2633293	0.009672025	4590000	28807.443513154984
153	21.083189	3.1775362	27.055147	12.859627	30.133333	23.35342	88.0	0.0	1000.0	120119.0	0.02599978354978355	2.1823728	0.5942948	3.2833662	-0.6107194	3.5165036	3.8710036	37.133755	1.3383868	-7.5480004e-09	-0.012576549	-4.0690104e-08	-0.022549886	0.16975379	-0.114613995	21.95652	-11.545114	0.90300727	0.007388413	1.5513768	0.0	1.2668314	0.009671474	4620000	28992.43578839302
154	21.3155	3.1847813	25.748648	9.797434	26.2	23.18534	78.0	0.0	1000.0	120905.0	0.026001075268817203	2.1166909	0.5671482	3.4487388	-0.5203158	3.0523279	2.8330286	23.808622	0.9838025	-1.0649654e-09	-0.011390717	0.0	-0.017643258	0.1469028	-0.09339957	15.57355	-6.6016655	0.9103957	0.006999016	1.7720852	0.0	1.2703944	0.009522944	4650000	29178.521326303482
155	21.477385	3.5226352	26.457777	12.408443	28.2	26.721277	105.0	0.0	1000.0	121751.0	0.026015170940170942	2.129706	0.53819335	3.481342	-0.29038095	2.7886703	3.0595367	23.63419	0.7597196	7.0862134e-09	-0.009834923	3.2552084e-08	-0.017404618	0.19636911	-0.13370754	15.905822	-4.8271	0.9173947	0.0071395636	1.954516	0.0	1.2658341	0.009410429	4680000	29361.60513806343
156	20.129839	5.370943	26.093023	3.386623	29.5	23.409044	76.0	0.0	1000.0	122636.0	0.02603736730360934	2.037389	0.7131983	3.1930828	-0.58647007	2.7925036	2.9250467	24.41517	0.5634157	5.071325e-09	-0.010801834	1.2207031e-08	-0.018880604	0.20490898	-0.13885817	19.216988	-8.663445	0.92453426	0.0075961947	1.8824567	0.0	1.2608603	0.0096500935	4710000	29553.890689134598
157	20.615068	6.2105055	25.756954	-1.3034012	28.033333	27.053629	107.0	0.0	1000.0	123477.0	0.02605	2.084043	0.73979723	3.5759757	-0.45640925	3.2193792	3.8126209	34.72981	-0.86772335	-4.345374e-09	-0.012128333	-1.1189779e-08	-0.022528993	0.16528802	-0.10777266	18.351517	-8.258271	0.93213046	0.007653773	1.6870877	0.0	1.2753212	0.00957775	4740000	29743.24852657318
158	19.832314	4.6541967	26.380423	5.5682125	30.233334	25.309662	114.0	0.0	1000.0	124384.0	0.026076310272536686	2.093126	0.717824	3.4163058	-0.5191359	2.8382368	3.2451518	28.464249	0.055492222	4.3752078e-09	-0.010799038	-1.4241537e-08	-0.017320158	0.17103955	-0.11025016	23.673641	-12.361011	0.9397842	0.008266628	1.7897877	0.0	1.2937807	0.009599355	4770000	29915.25389122963
159	20.451485	4.3996477	25.44589	3.2301028	25.066668	24.090017	77.0	0.0	1000.0	125136.0	0.02607	2.030524	0.6627743	3.2817385	-0.6601822	2.9101412	3.2989995	29.867743	0.40907794	-4.1563224e-09	-0.011955985	-8.138021e-09	-0.021484984	0.13771096	-0.08875309	16.429094	-5.6172104	0.94805086	0.007519603	1.7118741	0.0	1.2861822	0.009592432	4800000	30077.946137666702
160	19.710115	5.9513235	27.554089	-2.152965	36.3	40.738308	151.0	0.0	1000.0	126225.0	0.026133540372670808	1.9926474	0.7689023	3.2498925	-0.5373393	2.8869693	3.5490048	27.45969	0.08415401	-7.340502e-09	-0.013401499	-2.0345052e-08	-0.024130968	0.16673777	-0.09122732	25.991333	-11.653746	0.95557046	0.009705722	1.484294	0.0	1.2805238	0.009620877	4830000	30245.043385982513
161	22.04063	2.7931185	25.855227	13.671594	29.633333	22.706068	100.0	0.0	1000.0	127114.0	0.02615514403292181	2.1505065	0.5289114	3.2084103	-0.3133797	3.4605966	4.008275	31.41957	-1.1500103	-2.0704523e-09	-0.0118794	0.0	-0.0199047	0.11828162	-0.07069175	15.687312	-6.503439	0.9652762	0.010012507	1.6572479	0.0	1.2666967	0.00962814	4860000	30429.048016548157
162	20.206432	5.298275	24.926834	5.369457	27.033333	23.264397	84.0	0.0	1000.0	127925.0	0.02616053169734151	2.0931287	0.669672	3.2406833	-0.47993183	3.0356395	3.1348221	23.240072	-1.6508102	1.8889168e-08	-0.010548367	1.3224284e-08	-0.01656965	0.17005733	-0.11346187	19.994614	-10.4854555	0.9752887	0.009625733	1.9343122	0.0	1.2490175	0.009688531	4890000	30613.363322734833
163	19.457466	6.511303	27.018335	0.5763832	24.133333	29.611637	127.0	0.0	1000.0	128649.0	0.026148170731707318	2.0268528	0.6480404	3.3518255	-0.16309038	3.4001906	3.6363456	33.633976	-6.9569607	-4.0380854e-09	-0.011034061	-8.138021e-09	-0.018597543	0.20479688	-0.14257903	20.72375	-12.31105	0.9849144	0.008510411	1.7552824	0.0	1.2388461	0.0096257785	4920000	30798.403184890747
164	20.0342	4.823266	25.897377	5.885727	24.6	27.106703	102.0	0.0	1000.0	129387.0	0.02613878787878788	2.0374336	0.73415405	3.2231634	-0.9659426	2.6180828	3.2994668	24.326149	-1.0498779	1.6749437e-08	-0.009367208	2.746582e-08	-0.015043392	0.1811057	-0.11136536	13.588464	-5.2692013	0.99342483	0.00761503	2.2339983	0.0	1.2332038	0.009575505	4950000	30983.08679819107
165	19.849463	5.1053405	27.186813	4.5382643	35.4	23.96748	81.0	0.0	1000.0	130449.0	0.026194578313253013	1.9817587	0.7067926	3.225849	-0.28395137	2.5645134	3.2007551	25.04722	-0.88148534	-7.629659e-09	-0.0109634455	-8.138021e-09	-0.018088276	0.16226	-0.101040006	20.853878	-7.4249363	1.0010399	0.009671807	1.7577407	0.0	1.238773	0.009621053	4980000	31167.9119348526
166	20.928886	3.340806	26.36522	10.226153	31.066668	25.037218	92.0	0.0	1000.0	131381.0	0.02622375249500998	2.0856457	0.56137574	3.506343	-0.6945466	3.6812198	3.1747313	21.122482	-0.081790864	4.734016e-10	-0.01109616	-6.1035155e-09	-0.01782093	0.15889713	-0.09036265	17.322992	-7.523507	1.0107117	0.010409951	1.7631433	0.0	1.2396042	0.009672674	5010000	31357.261576652527
167	20.569609	3.5150204	25.923283	9.158496	31.9	25.359219	113.0	0.0	1000.0	132338.0	0.02625753968253968	2.0881908	0.6072668	3.545599	-0.35880366	3.1257539	3.4325714	24.531965	-0.5986363	1.6190997e-08	-0.010849782	8.138021e-09	-0.017862337	0.15287256	-0.08981184	17.733118	-7.3392916	1.0211216	0.011320591	1.7393738	0.0	1.2391903	0.009550896	5040000	31542.088657855988
168	21.401196	4.815757	26.456278	2.907636	28.7	24.558975	94.0	0.0	1000.0	133199.0	0.026271992110453647	2.0548673	0.6839846	3.3834686	-0.30477485	3.1552052	3.2806187	25.187342	-0.72325283	1.9571363e-08	-0.010786201	3.4586588e-08	-0.016487356	0.16973746	-0.10349475	14.908941	-5.832038	1.0324422	0.011296511	1.7946448	0.0	1.2342548	0.009656716	5070000	31726.858221530914
169	22.63538	3.2937906	28.320398	11.905934	35.866665	34.173805	123.0	0.0	1000.0	134275.0	0.02632843137254902	2.2118537	0.53818816	3.5001903	-0.19858195	3.0865922	3.3964539	22.072311	-0.46955413	-1.2878936e-08	-0.01382105	-2.0345052e-08	-0.023260886	0.13174924	-0.07707681	28.457771	-15.200355	1.0437387	0.013239384	1.491066	0.0	1.229212	0.0096860165	5100000	31911.206998348236
170	20.335884	4.8681517	25.793068	5.618539	32.233334	27.271088	112.0	0.0	1000.0	135242.0	0.026362962962962963	2.1455123	0.68901676	3.433498	-0.38059184	3.6892707	3.8357408	32.76256	-0.15997583	-2.4398545e-08	-0.011973285	-4.1707356e-08	-0.021018721	0.1806039	-0.11840866	22.199736	-11.402043	1.0569781	0.014041543	1.7048353	0.0	1.2196532	0.009662372	5130000	32096.94470834732
171	22.713552	3.7972946	27.736113	5.6116138	24.033333	21.782995	84.0	0.0	1000.0	135963.0	0.026349418604651162	2.2052248	0.5682336	3.6475556	-0.22147848	2.9627252	3.1994078	28.684982	-0.2361216	-2.2170255e-08	-0.012299519	-1.6276042e-08	-0.01989981	0.15200752	-0.0908348	16.152836	-7.113159	1.0710196	0.012493372	1.5693548	0.0	1.2131954	0.009361715	5160000	32282.487139463425
172	22.408892	3.8782876	27.224014	4.34152	28.166666	27.21162	110.0	0.0	1000.0	136808.0	0.026359922928709055	2.225448	0.61655205	3.4939232	-0.9595029	2.871049	3.1707394	28.492926	-6.0507145	1.7415617e-08	-0.012097418	2.0345052e-08	-0.019571269	0.14222935	-0.08975383	14.748556	-6.991866	1.083513	0.012248039	1.732702	0.0	1.2131586	0.009936064	5190000	32461.3634660244
173	22.451626	2.7059233	26.915762	13.325158	36.933334	28.048687	117.0	0.0	1000.0	137916.0	0.026420689655172414	2.279588	0.49173927	3.7976372	-0.8823458	3.1602843	3.5940466	26.703602	-4.708863	1.1107105e-08	-0.013402692	4.0690105e-09	-0.021924479	0.124635406	-0.08234112	21.014318	-8.665751	1.0957611	0.014508009	1.4782884	0.0	1.2135172	0.009791902	5220000	32636.26889204979
174	22.169313	3.3123758	26.515852	9.70443	39.133335	25.430603	94.0	0.0	1000.0	139090.0	0.026493333333333334	2.2637968	0.55180883	4.050362	-0.30340007	3.6538672	3.6469831	26.859644	-2.116146	-1.3957906e-08	-0.011939588	-2.0345052e-08	-0.019856531	0.15543593	-0.10118762	19.862566	-8.333149	1.1102691	0.017207146	1.7035848	0.0	1.193599	0.009648316	5250000	32812.864351511
175	20.513239	4.458103	25.561848	8.163872	35.933334	26.98757	90.0	0.0	1000.0	140168.0	0.026546969696969697	2.1541088	0.5832733	3.3784888	-0.3017174	3.8075755	3.3244495	22.96758	0.07053369	9.094321e-09	-0.011020794	8.138021e-09	-0.018054614	0.16647165	-0.11314809	17.487108	-7.978325	1.1274762	0.018800974	1.6974922	0.0	1.1827528	0.009801933	5280000	32974.483426332474
176	21.807137	3.2405598	25.645916	12.869893	27.6	22.072004	76.0	0.0	1000.0	140996.0	0.026552919020715632	2.1860409	0.534361	3.2743425	-0.014975683	3.6932607	3.351737	32.151268	-3.903153	-1.7778602e-08	-0.012925689	-2.4414062e-08	-0.020628149	0.14632441	-0.10190786	15.633832	-7.4946346	1.1462772	0.017880201	1.5852073	0.0	1.1773401	0.009958935	5310000	33168.953082084656
177	21.78547	3.3162014	26.641874	12.568193	24.1	20.35084	66.0	0.0	1000.0	141719.0	0.026539138576779028	2.1792614	0.49658924	3.5480607	0.0034489506	2.7955797	3.040213	26.355724	-4.2844615	-1.1736986e-08	-0.01004363	-1.2207031e-08	-0.016329072	0.16003749	-0.10262586	11.498811	-5.2461295	1.1641574	0.01599884	1.9424316	0.0	1.1775227	0.009709331	5340000	33366.63172984123
178	22.927504	3.1785796	28.860188	13.988737	26.966667	23.540722	86.0	0.0	1000.0	142528.0	0.026541527001862197	2.288018	0.48372316	3.3078477	-0.08265514	2.527762	2.957221	23.495174	-4.4011436	-6.271636e-09	-0.010958071	-8.138021e-09	-0.016743576	0.14398375	-0.08766019	19.821829	-9.324198	1.1801562	0.015131593	1.8476367	0.0	1.1663451	0.0096414555	5370000	33548.866490364075
179	21.136051	5.205277	26.160412	2.712691	38.766666	45.174984	239.0	0.0	1000.0	143691.0	0.026609444444444446	2.2203045	0.66803575	3.3626316	-0.1768182	3.1744506	3.4609003	28.341955	-4.9478045	-2.030138e-08	-0.013694297	-4.0690104e-08	-0.02358496	0.15540083	-0.10248427	54.576176	-34.82612	1.1952878	0.017851114	1.4164027	0.0	1.1690228	0.009593215	5400000	33734.24372935295
180	22.433855	3.173611	26.436947	13.6429	29.133333	31.33447	96.0	0.0	1000.0	144565.0	0.026623388581952116	2.245676	0.54810184	3.2526987	-0.17433573	3.3075397	3.1518369	27.726404	-1.0765481	-1.6087486e-09	-0.014432476	0.0	-0.024291316	0.13042745	-0.081334	26.757347	-13.723249	1.2131389	0.017488718	1.3601861	0.0	1.1664007	0.009883885	5430000	33919.87815976143
181	21.929136	3.4634478	25.865253	11.824308	27.1	23.378551	85.0	0.0	1000.0	145378.0	0.026626007326007325	2.2490036	0.59522057	3.3859644	-0.14556307	3.157517	3.6465209	25.787788	-1.8025475	-1.2101018e-08	-0.012477746	-2.4414062e-08	-0.020453792	0.13002643	-0.075880386	14.022071	-6.3666186	1.2306277	0.01654327	1.5220001	0.0	1.1715438	0.009687635	5460000	34105.33697891235
182	21.070063	6.167685	26.516214	-0.27640563	24.2	28.360065	108.0	0.0	1000.0	146104.0	0.026612750455373407	2.1498287	0.6547429	3.6416543	-0.09552001	2.7770052	2.7467833	22.967575	-1.1141686	-2.8228557e-08	-0.012807562	-5.086263e-08	-0.018974941	0.17959046	-0.11852421	15.937886	-7.684475	1.2471709	0.014779687	1.5457665	0.0	1.1637936	0.009549803	5490000	34292.43789052963
183	22.499876	2.5043523	27.855928	17.354883	30.033333	19.925667	66.0	0.0	1000.0	147005.0	0.026631340579710144	2.3174424	0.47836205	3.2683089	-0.017131684	3.1081116	3.6275008	29.508583	-1.6867408	-2.5697877e-09	-0.013465617	3.0517577e-09	-0.023677079	0.11919628	-0.06576252	20.76443	-9.971145	1.2619506	0.014988661	1.4560224	0.0	1.1563802	0.009581956	5520000	34477.28668522835
184	23.247925	2.6139164	26.837833	16.072414	28.533333	23.273352	87.0	0.0	1000.0	147861.0	0.026641621621621623	2.3175914	0.5360126	3.1962323	-0.20356745	3.2262475	2.8841195	22.197605	-1.2741265	4.907652e-09	-0.009272723	1.8310548e-08	-0.014693789	0.13641202	-0.07550366	14.116304	-5.465255	1.2769393	0.014719963	2.119825	0.0	1.1377819	0.009780955	5550000	34661.96608734131
185	20.7615	4.915041	29.444555	6.4276395	32.3	25.221882	80.0	0.0	1000.0	148830.0	0.02667204301075269	2.1946104	0.6687	3.2817824	-0.110378094	2.7986825	2.8315215	20.697021	-2.609838	1.5906118e-09	-0.010378173	2.0345052e-09	-0.01569889	0.19461207	-0.1268842	15.191144	-5.7081614	1.2916592	0.015670657	1.8267473	0.0	1.139764	0.009647799	5580000	34846.64335370064
186	22.402636	2.9656482	26.672787	13.002177	31.3	22.680609	97.0	0.0	1000.0	149769.0	0.026696791443850267	2.2517912	0.5548223	3.311233	-0.22208801	3.2572885	3.0415654	20.915318	-1.825858	1.3493198e-08	-0.011713068	2.8483074e-08	-0.018737732	0.14580452	-0.09346075	14.492356	-6.6311417	1.3073299	0.01623714	1.7092658	0.0	1.1257174	0.009800607	5610000	35029.28522157669
